NVIDIA_GeForce_RTX_2080_SUPER
Final results:	8	36864	9216	4	0.2	977	694	138
Final results:	8	36864	9216	4	0.1	978	694	69
Final results:	8	36864	9216	4	0.05	978	694	34
Final results:	8	36864	9216	8	1	1446	469	469
Final results:	8	36864	9216	8	0.9	1299	522	470
Final results:	8	36864	9216	8	0.8	1230	552	441
Final results:	8	36864	9216	8	0.7	1081	628	439
Final results:	8	36864	9216	8	0.6	960	707	424
Final results:	8	36864	9216	8	0.5	861	789	394
Final results:	8	36864	9216	8	0.4	744	912	365
Final results:	8	36864	9216	8	0.3	633	1072	321
Final results:	8	36864	9216	8	0.2	505	1343	268
Final results:	8	36864	9216	8	0.1	400	1697	169
Final results:	8	36864	9216	8	0.05	324	2090	104
Final results:	8	9216	36864	4	1	1011	671	671
Final results:	8	9216	36864	4	0.9	1012	671	604
Final results:	8	9216	36864	4	0.8	1011	671	537
Final results:	8	9216	36864	4	0.7	1010	672	470
Final results:	8	9216	36864	4	0.6	1011	671	403
Final results:	8	9216	36864	4	0.5	1011	671	335
Final results:	8	9216	36864	4	0.4	1011	671	268
Final results:	8	9216	36864	4	0.3	1011	671	201
Final results:	8	9216	36864	4	0.2	1010	672	134
Final results:	8	9216	36864	4	0.1	1011	671	67
Final results:	8	9216	36864	4	0.05	1010	672	33
Final results:	8	9216	36864	8	1	1467	463	463
Final results:	8	9216	36864	8	0.9	1393	487	438
Final results:	8	9216	36864	8	0.8	1286	528	422
Final results:	8	9216	36864	8	0.7	1144	593	415
Final results:	8	9216	36864	8	0.6	990	685	411
Final results:	8	9216	36864	8	0.5	853	796	398
Final results:	8	9216	36864	8	0.4	721	942	376
Final results:	8	9216	36864	8	0.3	607	1117	335
Final results:	8	9216	36864	8	0.2	485	1399	279
Final results:	8	9216	36864	8	0.1	387	1754	175
Final results:	8	9216	36864	8	0.05	308	2203	110
Final results:	8	36864	12288	4	1.0	 	 	 
Final results:	8	36864	12288	4	0.9	 	 	 
Final results:	8	36864	12288	4	0.8	1365	663	530
Final results:	8	36864	12288	4	0.7	1366	663	464
Final results:	8	36864	12288	4	0.6	1367	662	397
Final results:	8	36864	12288	4	0.5	1367	662	331
Final results:	8	36864	12288	4	0.4	1367	662	264
Final results:	8	36864	12288	4	0.3	1367	662	198
Final results:	8	36864	12288	4	0.2	1367	662	132
Final results:	8	36864	12288	4	0.1	1367	662	66
Final results:	8	36864	12288	4	0.05	1365	663	33
Final results:	8	36864	12288	8	1.0	 	 	 
Final results:	8	36864	12288	8	0.9	 	 	 
Final results:	8	36864	12288	8	0.8	1654	547	437
Final results:	8	36864	12288	8	0.7	1444	627	439
Final results:	8	36864	12288	8	0.6	1278	708	425
Final results:	8	36864	12288	8	0.5	1125	805	402
Final results:	8	36864	12288	8	0.4	972	931	372
Final results:	8	36864	12288	8	0.3	829	1092	327
Final results:	8	36864	12288	8	0.2	662	1367	273
Final results:	8	36864	12288	8	0.1	519	1742	174
Final results:	8	36864	12288	8	0.05	420	2152	107
Final results:	8	12288	12288	4	1	470	642	642
Final results:	8	12288	12288	4	0.9	471	641	576
Final results:	8	12288	12288	4	0.8	470	641	513
Final results:	8	12288	12288	4	0.7	470	641	449
Final results:	8	12288	12288	4	0.6	470	641	384
Final results:	8	12288	12288	4	0.5	471	640	320
Final results:	8	12288	12288	4	0.4	471	641	256
Final results:	8	12288	12288	4	0.3	470	642	192
Final results:	8	12288	12288	4	0.2	470	642	128
Final results:	8	12288	12288	4	0.1	470	642	64
Final results:	8	12288	12288	4	0.05	469	642	32
Final results:	8	12288	12288	8	1	650	464	464
Final results:	8	12288	12288	8	0.9	606	497	448
Final results:	8	12288	12288	8	0.8	568	531	425
Final results:	8	12288	12288	8	0.7	494	610	427
Final results:	8	12288	12288	8	0.6	437	689	413
Final results:	8	12288	12288	8	0.5	384	786	393
Final results:	8	12288	12288	8	0.4	332	908	363
Final results:	8	12288	12288	8	0.3	282	1069	320
Final results:	8	12288	12288	8	0.2	224	1342	268
Final results:	8	12288	12288	8	0.1	179	1685	168
Final results:	8	12288	12288	8	0.05	146	2061	103
Final results:	8	49152	12288	4	1.0	 	 	 
Final results:	8	49152	12288	4	0.9	 	 	 
Final results:	8	49152	12288	4	0.8	 	 	 
Final results:	8	49152	12288	4	0.7	 	 	 
Final results:	8	49152	12288	4	0.6	 	 	 
Final results:	8	49152	12288	4	0.5	 	 	 
Final results:	8	49152	12288	4	0.4	1805	669	267
Final results:	8	49152	12288	4	0.3	1805	668	200
Final results:	8	49152	12288	4	0.2	1803	669	133
Final results:	8	49152	12288	4	0.1	1805	669	66
Final results:	8	49152	12288	4	0.05	1804	669	33
Final results:	8	49152	12288	8	1.0	 	 	 
Final results:	8	49152	12288	8	0.9	 	 	 
Final results:	8	49152	12288	8	0.8	 	 	 
Final results:	8	49152	12288	8	0.7	 	 	 
Final results:	8	49152	12288	8	0.6	 	 	 
Final results:	8	49152	12288	8	0.5	 	 	 
Final results:	8	49152	12288	8	0.4	1298	930	372
Final results:	8	49152	12288	8	0.3	1106	1091	327
Final results:	8	49152	12288	8	0.2	874	1380	276
Final results:	8	49152	12288	8	0.1	691	1745	174
Final results:	8	49152	12288	8	0.05	558	2164	108
Final results:	8	12288	49152	4	1.0	 	 	 
Final results:	8	12288	49152	4	0.9	 	 	 
Final results:	8	12288	49152	4	0.8	 	 	 
Final results:	8	12288	49152	4	0.7	 	 	 
Final results:	8	12288	49152	4	0.6	 	 	 
Final results:	8	12288	49152	4	0.5	 	 	 
Final results:	8	12288	49152	4	0.4	1737	695	278
Final results:	8	12288	49152	4	0.3	1738	694	208
Final results:	8	12288	49152	4	0.2	1736	695	139
Final results:	8	12288	49152	4	0.1	1735	695	69
Final results:	8	12288	49152	4	0.05	1737	695	34
Final results:	8	12288	49152	8	1.0	 	 	 
Final results:	8	12288	49152	8	0.9	 	 	 
Final results:	8	12288	49152	8	0.8	 	 	 
Final results:	8	12288	49152	8	0.7	 	 	 
Final results:	8	12288	49152	8	0.6	 	 	 
Final results:	8	12288	49152	8	0.5	 	 	 
Final results:	8	12288	49152	8	0.4	1281	942	376
Final results:	8	12288	49152	8	0.3	1078	1119	335
Final results:	8	12288	49152	8	0.2	862	1401	280
Final results:	8	12288	49152	8	0.1	697	1731	173
Final results:	8	12288	49152	8	0.05	564	2141	107
